Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Albania,7.00,7.00,7.58,7.33,7.50,8.00,9.50,11.17,10.33,8.00,8.00,9.92,10.00,10.33,6.25,6.75,9.92,9.33,10.00,11.00,11.00,11.00,11.00,11.00,11.00,10.92,10.50,10.50,10.50,10.75,11.00,11.00,11.00,11.00,11.00,10.58,10.00,10.13,10.33
Algeria,8.00,9.00,9.00,9.33,10.00,10.00,10.00,10.00,12.00,12.00,12.00,10.17,10.00,9.92,9.00,9.00,9.00,10.08,11.00,11.00,11.00,10.50,10.00,10.04,10.50,10.42,10.50,10.46,10.13,9.58,9.50,9.50,9.50,9.50,9.50,9.08,9.00,8.71,7.83
Angola,5.67,4.75,3.00,3.00,3.17,3.00,3.75,5.67,10.00,10.00,10.00,10.00,10.00,9.75,8.50,6.33,7.00,7.50,9.38,10.21,10.63,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.75,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50
Argentina,8.75,9.00,9.00,9.00,9.00,9.67,10.67,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.50,10.75,9.17,10.54,10.42,10.00,9.58,9.88,10.00,9.96,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.96,10.00,10.00,10.00
Armenia,,,,,,,,,,,,,,,,7.00,7.08,7.54,7.42,7.50,7.50,7.54,7.63,7.96,6.92,7.29,8.38,7.08,7.00,7.00,7.08,7.00,6.79,6.50,6.50,7.38,7.38,7.75,7.00
Australia,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,11.00,12.00,12.00,12.00,12.00,12.00,11.92,10.50,10.00,10.96,10.83,9.96,10.50,10.38,9.63,9.50,9.50,9.92,10.00,10.67,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.46,10.50,10.50
Austria,12.00,12.00,12.00,12.00,12.00,12.00,11.50,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,9.33,11.21,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.46
Azerbaijan,,,,,,,,,,,,,,,,7.00,7.08,7.33,7.08,7.58,8.00,8.00,7.63,7.96,7.25,8.46,8.92,7.58,7.42,7.50,7.58,7.50,7.29,6.63,6.50,7.38,7.46,8.38,7.42
Bahamas,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.17,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.71,11.50,11.50,11.50
Bahrain,6.00,6.00,6.00,6.00,6.92,9.00,8.58,8.83,9.50,11.83,12.00,12.00,12.00,10.83,10.00,10.00,10.00,11.13,11.50,11.13,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.75,10.00,10.00,10.00,10.00,9.96,9.96,10.00,10.00,10.00,10.00
Bangladesh,7.83,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,11.00,12.00,12.00,12.00,12.00,12.00,10.83,10.00,9.63,9.88,8.50,8.50,8.50,8.50,8.50,8.50,8.42,8.50,8.50,8.50,8.50,8.25,8.33,8.50,8.50,8.50,8.83,9.00,8.96,8.50
Belarus,,,,,,,,,,,,,,,9.25,9.00,9.17,11.50,11.00,10.50,10.50,9.79,8.63,8.00,8.13,8.79,9.00,8.50,8.50,8.50,8.50,8.67,9.92,10.00,10.00,10.00,9.21,8.21,6.13
Belgium,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.42,11.75,12.00,11.54,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50
Bolivia,8.00,9.00,9.00,9.00,9.00,9.00,9.33,12.00,12.00,12.00,12.00,12.00,12.00,10.42,11.00,11.00,11.00,11.00,10.79,10.79,9.50,9.50,9.50,9.50,9.50,9.92,10.00,9.67,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.96,9.58,9.50
Botswana,,4.58,4.00,4.00,4.25,6.00,6.08,7.00,10.00,11.50,12.00,12.00,12.00,12.00,10.50,10.00,11.00,11.63,11.50,11.21,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00
Brazil,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.92,11.00,10.17,10.75,11.00,11.00,11.00,11.00,11.00,10.63,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50
Brunei,9.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.42,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.33,11.50,11.50,11.50,11.50,11.50,11.50,10.83,10.50,10.13,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Bulgaria,9.00,9.00,8.58,8.33,11.00,12.00,12.00,12.00,11.83,10.00,10.83,12.00,12.00,12.00,12.00,10.58,9.50,11.25,11.67,10.58,9.00,9.00,8.79,9.50,9.29,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.33,10.00,10.00,8.54
Burkina Faso,,9.00,7.17,7.83,8.00,8.00,8.00,6.67,6.00,7.00,9.00,9.00,9.00,9.42,10.00,10.00,10.00,9.88,10.17,8.58,8.50,7.79,8.04,8.21,8.50,8.50,8.71,9.00,9.00,9.00,8.92,8.50,8.71,9.00,9.00,9.00,8.92,9.00,8.54
Cameroon,7.25,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.25,8.00,8.25,9.00,7.92,8.42,8.67,9.00,9.00,10.50,11.08,10.67,9.50,9.63,10.00,10.00,10.00,10.00,9.58,9.50,9.63,10.00,9.42,9.00,9.00,9.00,9.00,9.04,9.50,9.50,9.50
Canada,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.83,12.00,12.00,11.17,11.00,11.00,10.25,10.00,10.50,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00
Chile,8.83,10.00,9.75,10.00,10.00,10.00,10.67,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.75,9.00,9.00,10.17,10.50,10.83,10.50,10.42,9.75,9.04,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.17,10.00,10.00,10.00,10.00
China,7.00,7.00,7.00,6.58,8.08,10.00,10.00,10.00,10.17,12.00,12.00,10.67,9.33,9.92,10.42,9.08,10.00,9.46,10.92,11.00,10.92,10.04,9.42,9.58,10.00,9.96,9.38,9.33,9.50,8.92,8.00,8.00,7.50,7.50,7.54,8.25,8.54,7.63,7.67
Colombia,8.83,9.00,9.00,8.67,8.00,9.08,10.00,10.00,10.17,12.00,12.00,11.83,9.17,8.67,8.58,9.33,9.33,8.63,7.50,7.92,8.50,8.50,8.50,8.58,8.50,9.04,9.50,9.50,9.46,9.25,9.50,9.50,9.50,9.50,9.50,9.04,9.00,9.00,9.00
Congo,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.17,7.58,5.25,6.75,9.75,10.00,10.00,10.00,10.00,10.00,9.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"Congo, DR",7.00,7.00,7.00,7.00,5.75,5.00,5.00,5.00,8.00,9.42,10.00,9.75,8.00,8.25,6.92,4.08,6.08,8.50,9.46,9.08,7.63,6.50,6.50,6.63,6.88,8.38,8.17,8.00,8.00,8.00,8.00,8.00,8.00,7.50,7.50,7.83,8.00,8.00,8.00
Costa Rica,5.00,5.00,5.75,6.00,6.00,6.00,7.50,9.00,9.08,9.00,9.25,12.00,12.00,12.00,11.67,11.00,11.00,10.92,11.00,11.00,10.92,10.42,9.67,9.75,10.00,10.21,10.42,9.67,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50
Cote d'Ivoire,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.17,12.00,10.75,9.00,9.42,10.00,9.92,8.17,10.50,10.83,9.00,9.25,8.08,8.50,8.50,8.50,8.50,8.50,8.92,9.38,9.42,9.50,9.50,9.50,9.50,9.50,9.54,10.00,10.00,9.83
Croatia,,,,,,,,,,,,,,,,9.00,9.83,9.63,9.29,9.17,9.63,10.00,10.00,10.00,9.88,10.00,10.29,10.50,10.50,10.50,10.50,10.38,10.00,10.00,10.00,10.00,10.00,10.00,9.71
Cuba,,7.00,7.00,7.17,8.00,8.00,8.67,10.00,10.17,12.00,11.25,9.00,9.50,9.75,9.00,9.00,9.00,9.00,9.25,9.50,9.50,9.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.50,10.50,10.50,10.50,10.21,10.00,10.04,10.50
Cyprus,,3.00,3.00,3.50,5.17,7.33,8.00,9.50,12.00,12.00,12.00,9.25,9.00,9.33,9.17,7.25,8.75,7.96,7.29,9.50,9.96,9.50,9.50,9.50,9.50,9.46,9.50,9.50,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
Czech Republic,,,,,,,,,,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.00,10.29,11.00,11.00,11.00,11.00,11.00,10.75,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.33,10.38
Czechoslovakia,10.00,10.00,10.00,10.00,10.00,10.00,12.00,12.00,12.00,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Denmark,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.83,11.50,10.33,9.50,9.67,8.63,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.67,10.50,10.50,10.50,10.50
Dominican Republic,8.00,8.58,9.00,9.00,9.00,9.00,9.00,9.00,9.08,10.67,12.00,12.00,12.00,12.00,11.92,11.00,10.83,10.75,11.00,10.63,9.63,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.63,9.79,10.00,10.00,10.00,10.00,10.00,10.00
East Germany,9.71,10.00,10.00,10.00,11.17,12.00,12.00,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Ecuador,8.17,7.08,7.00,7.00,7.00,7.00,7.67,9.00,9.08,10.00,10.00,8.50,8.42,9.42,10.00,11.00,10.67,10.00,10.46,10.83,11.00,10.88,10.38,9.54,8.58,8.58,9.04,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50
Egypt,7.08,7.00,7.00,7.00,7.75,9.50,8.83,7.50,10.17,12.00,12.00,11.17,9.58,9.42,9.75,9.00,9.00,11.00,10.42,10.25,10.50,10.50,10.50,10.50,10.04,10.00,10.00,9.54,9.33,9.00,9.00,8.46,8.58,9.38,9.50,9.50,8.63,8.00,8.00
El Salvador,4.33,4.00,4.00,4.00,4.00,7.58,9.00,9.00,9.08,11.67,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.67,11.00,10.83,9.92,9.50,10.17,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.29,9.50
Estonia,,,,,,,,,,,,,,,,10.00,10.00,10.75,11.00,11.00,11.00,11.00,11.00,10.17,10.00,10.00,10.00,10.00,10.00,10.25,10.50,10.50,10.50,10.50,10.54,11.00,10.58,10.50,8.25
Ethiopia,,5.42,5.00,5.00,5.00,5.00,5.00,4.00,7.00,10.17,12.00,12.00,10.67,9.17,6.58,4.00,5.75,7.29,6.50,8.29,7.54,7.21,5.42,5.38,5.75,7.58,7.00,7.00,7.00,7.08,7.00,7.00,7.00,7.00,7.79,9.04,9.50,8.21,7.79
Finland,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.83,11.67,12.00,12.00,12.00,11.67,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,9.21
France,12.00,10.00,10.00,9.58,9.00,9.00,9.00,11.25,12.00,12.00,12.00,11.17,11.33,12.00,11.08,10.83,10.00,11.50,11.54,10.21,9.25,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.96,10.00
Gabon,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,12.00,12.00,12.00,10.33,10.00,10.00,10.00,11.00,11.50,11.13,11.00,11.00,10.58,9.88,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.96,10.00
Gambia,,,4.17,5.00,5.00,5.00,5.00,5.00,8.00,10.00,9.58,9.00,9.33,10.42,11.00,11.00,11.00,11.00,11.00,11.04,11.46,11.33,11.50,11.25,11.00,10.96,10.96,11.00,11.00,10.54,10.50,10.50,10.50,10.83,11.00,10.88,11.00,11.00,10.17
Germany,,,,,,,,12.00,12.00,12.00,12.00,12.00,12.00,11.50,12.00,11.00,11.00,11.71,11.67,10.04,9.96,10.08,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.21,10.00,10.04
Ghana,6.67,6.00,6.00,6.00,6.00,6.00,6.00,6.00,10.00,11.00,12.00,12.00,12.00,12.00,12.00,11.58,11.00,11.75,12.00,11.54,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.38,11.00,11.00,11.00,11.00,11.00,10.71,10.50,10.42,10.50,10.50
Greece,8.25,9.00,9.00,8.33,9.92,10.00,10.17,12.00,11.75,9.50,9.92,10.00,9.50,9.42,10.00,9.67,9.83,9.75,10.46,10.50,10.50,10.50,10.50,10.50,10.17,10.00,10.00,10.08,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.38,9.92,9.88
Guatemala,4.33,4.58,5.58,6.00,6.00,6.00,6.67,9.00,9.08,10.33,12.00,12.00,12.00,12.00,12.00,12.00,10.33,10.50,10.50,10.08,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.88,9.83,9.58,9.50,9.50
Guinea,9.00,9.00,9.00,9.00,9.00,9.00,8.83,8.00,8.00,8.00,8.00,8.00,8.00,8.42,9.00,9.75,7.25,5.96,7.21,8.96,8.92,8.21,8.00,7.54,7.58,8.00,8.08,9.00,9.00,8.54,8.50,8.13,8.00,8.00,8.00,8.00,8.38,8.83,8.50
Guinea-Bissau,,,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.83,9.58,9.42,9.33,8.75,8.00,8.00,9.00,9.50,9.50,9.75,10.00,10.00,9.54,9.00,8.71,8.50,8.50,8.50,8.50,8.50,8.50,8.54,9.33,9.50,9.50
Guyana,4.00,4.00,4.00,4.00,4.00,4.00,6.42,9.00,9.00,9.00,9.67,10.00,10.00,10.42,10.00,10.00,9.00,10.50,11.00,10.25,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.21,9.00,9.00,9.00,9.13,9.29,8.50,8.50
Haiti,9.00,9.00,9.00,9.00,9.00,9.00,7.17,8.00,8.00,9.25,8.67,9.92,10.00,10.42,11.00,11.00,10.17,9.00,8.67,8.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.75,9.00,9.00,9.00,8.63,8.50,8.96,9.50,9.50,9.33,9.00,8.88
Honduras,2.50,2.42,2.00,2.00,2.00,2.83,5.17,8.00,8.00,8.17,10.00,10.00,10.00,10.42,11.00,11.00,10.00,10.17,10.00,9.96,10.00,10.00,10.33,10.50,10.50,10.13,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.33,10.00,10.00,10.00
Hong Kong,7.00,7.58,8.00,8.00,8.00,8.00,6.17,6.00,6.00,6.00,6.00,6.00,9.08,10.67,10.92,10.25,10.50,11.50,12.00,11.08,10.63,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.79,10.67,10.75,10.63,10.33,10.46
Hungary,10.00,10.00,9.58,9.67,10.17,10.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,10.83,10.00,10.75,11.00,11.29,10.79,10.50,10.29,10.00,10.38,10.50,10.50,10.50,10.04,10.00,10.00,10.00,10.00,10.00,10.04,10.50,10.33,10.00,10.00
Iceland,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.17,10.00,10.00,10.42,11.00,10.17,10.25,10.79,10.58,11.00,11.00,11.00,10.92,10.50,10.25,9.50,9.92,10.00,10.00,9.83,9.50,10.25,10.00,10.00,10.00,10.00,10.29,10.50,10.50
India,6.92,5.33,6.92,7.00,7.00,7.17,7.00,7.00,7.00,9.33,11.17,10.00,8.92,9.92,7.25,7.08,6.17,7.79,6.88,8.83,9.67,9.54,9.83,10.00,10.00,9.96,9.50,9.50,9.50,9.50,9.29,9.00,9.00,9.00,9.00,7.92,8.00,8.46,8.50
Indonesia,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,12.00,12.00,12.00,12.00,12.00,9.92,8.83,9.00,9.75,10.88,11.00,11.00,10.67,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,9.75,9.50,9.50,9.33,9.00,9.00,9.00,9.83,10.00
Iran,0.00,0.00,0.00,0.00,2.50,6.42,7.50,9.00,9.42,8.67,10.00,9.00,8.75,8.17,8.58,9.00,9.00,7.88,8.21,8.54,8.38,8.17,7.58,6.21,6.00,6.58,6.00,5.75,5.50,5.63,6.71,8.08,8.46,8.04,7.00,6.50,6.50,6.50,6.71
Iraq,0.00,0.00,0.00,0.00,2.50,6.83,5.50,3.42,4.58,4.83,5.00,6.00,6.42,6.00,7.50,4.17,4.25,3.83,2.21,5.04,6.92,6.00,6.00,5.92,5.58,6.75,7.13,8.50,8.50,8.50,8.50,8.04,8.00,8.00,8.38,9.79,10.00,9.58,9.42
Ireland,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.17,10.75,10.50,10.83,11.00,11.00,11.00,11.38,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50
Israel,3.00,3.00,3.00,3.33,4.25,6.33,5.58,8.67,10.00,11.00,12.00,10.17,8.50,7.25,6.58,5.17,6.50,6.38,6.50,7.58,8.00,8.00,7.17,7.50,6.92,6.00,6.54,6.58,7.00,7.75,7.75,7.50,7.58,8.00,7.83,8.00,8.00,7.42,7.29
Italy,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.83,10.00,10.83,11.75,11.71,10.75,10.00,10.00,10.00,10.92,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.71,11.00,11.00,11.00,10.96
Jamaica,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.50,11.04,11.46,11.50,11.50,11.50,11.50,11.46,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50
Japan,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.67,11.42,11.00,10.25,10.00,11.17,11.00,10.25,9.50,9.17,9.04,9.33,9.50,9.50,9.38,9.00,9.00,8.88,9.46,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50
Jordan,4.67,5.00,5.00,5.00,5.42,6.83,6.58,8.17,10.00,11.33,12.00,11.50,10.00,10.42,10.17,10.00,10.00,11.00,9.75,9.67,10.50,10.83,11.00,11.00,11.00,11.00,11.00,10.54,10.50,10.63,9.58,9.50,9.50,9.50,9.50,9.50,9.21,9.00,9.00
Kazakhstan,,,,,,,,,,,,,,,,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.08,10.00,9.25
Kenya,8.00,8.00,8.00,7.42,6.00,7.00,7.00,7.00,10.00,10.67,12.00,12.00,12.00,12.00,11.92,9.25,7.58,9.50,9.50,10.29,10.50,10.50,10.25,9.00,9.04,9.38,9.21,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.54,9.50,9.50,9.50
"Korea, DPR",,7.00,7.00,7.00,7.50,8.75,9.00,9.00,9.00,9.33,9.50,10.00,9.50,8.25,7.75,7.42,9.42,8.29,7.63,6.21,6.92,7.54,7.71,7.96,7.75,7.29,6.17,5.50,5.63,6.08,6.58,7.00,7.00,6.58,7.75,7.50,7.67,7.63,7.83
Kuwait,3.00,2.75,2.00,2.00,3.92,8.50,4.67,7.33,10.00,11.00,11.50,10.00,10.00,10.42,11.00,10.75,10.00,8.79,7.46,9.17,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.58,9.63,9.13,9.50,9.50,9.50,9.50,9.50,9.54,10.00,10.00,10.00
Latvia,,,,,,,,,,,,,,,,10.00,9.33,9.75,10.50,11.08,11.50,11.50,11.50,10.75,10.54,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.54,11.00,11.00,11.00,9.21
