Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Albania,9.00,9.00,9.00,8.42,8.00,8.00,8.00,6.50,5.00,5.00,5.00,5.08,6.00,4.83,9.04,9.79,9.46,9.88,10.00,9.54,9.29,9.83,9.88,9.88,9.29,7.96,8.50,9.92,9.33,10.00,9.83,7.33,10.00,9.83,9.75,10.00,9.96,9.96,8.92
Algeria,5.00,5.00,5.00,5.00,4.75,4.00,4.00,4.33,6.00,6.00,6.00,6.00,6.00,7.21,10.00,8.88,8.42,9.71,9.75,9.96,9.79,10.00,10.00,10.00,9.92,8.54,10.00,10.00,9.54,9.88,9.83,6.13,9.21,9.96,9.58,10.00,9.42,9.63,9.54
Angola,4.00,4.00,4.00,4.00,3.92,4.00,4.00,4.00,3.00,3.00,3.00,3.00,3.42,5.08,6.92,5.00,4.83,0.96,0.75,2.08,8.79,9.08,10.00,10.00,10.00,9.46,7.75,10.00,10.00,10.00,10.00,6.75,5.13,10.00,3.46,4.42,3.08,8.54,7.54
Argentina,1.75,1.00,1.00,1.92,3.00,2.17,5.75,6.17,7.00,6.67,7.00,7.00,7.00,8.00,10.00,10.00,10.00,10.00,0.83,7.42,9.92,10.00,9.83,10.00,9.92,7.29,9.88,9.75,8.79,7.00,3.75,8.17,3.13,8.46,2.63,2.17,4.00,5.21,5.00
Armenia,,,,,,,,,,,,,,,9.94,9.83,9.96,9.92,9.96,10.00,10.00,9.33,9.63,9.17,9.58,6.83,9.58,9.92,9.33,9.92,10.00,7.67,10.00,10.00,10.00,10.00,9.96,9.63,9.42
Australia,8.04,9.00,8.00,7.00,7.00,7.00,8.33,9.00,8.67,7.42,7.00,7.00,7.67,8.13,7.33,9.75,8.63,8.04,9.92,9.33,9.42,9.92,9.92,9.75,8.38,6.75,9.29,9.58,9.92,9.13,9.25,6.92,9.75,10.00,9.50,9.54,9.58,9.58,9.08
Austria,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.08,8.00,7.83,9.58,9.38,7.92,9.42,9.67,9.25,9.79,9.79,9.71,9.92,9.50,8.71,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.42
Azerbaijan,,,,,,,,,,,,,,,9.56,8.79,8.58,9.88,10.00,10.00,10.00,10.00,9.17,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,5.42,3.42,9.08,10.00,10.00,10.00,10.00,10.00
Bahamas,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Bahrain,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.83,9.00,9.00,9.00,9.00,8.33,8.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Bangladesh,4.00,4.00,4.00,3.42,1.67,1.17,2.08,2.67,4.00,4.00,4.00,4.00,4.00,5.88,9.46,9.88,9.38,9.38,9.79,10.00,10.00,9.13,9.46,10.00,10.00,10.00,10.00,9.42,8.79,10.00,10.00,10.00,10.00,9.83,10.00,10.00,10.00,10.00,8.54
Belarus,,,,,,,,,,,,,,,0.56,1.17,4.83,4.71,5.54,8.04,9.58,10.00,10.00,10.00,10.00,5.46,9.46,4.75,4.08,9.58,7.92,3.38,6.21,9.96,9.83,9.79,7.04,9.63,7.88
Belgium,7.17,7.17,8.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,8.50,9.58,9.38,7.79,9.42,9.71,9.25,9.79,9.79,9.67,9.92,9.50,8.67,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Bolivia,1.92,1.00,1.00,2.08,5.50,6.00,6.08,7.83,7.83,7.17,7.00,7.00,7.00,8.00,9.75,9.83,9.58,9.46,9.13,9.42,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Botswana,,5.67,5.00,5.00,5.50,6.00,6.00,6.00,6.00,6.00,6.00,7.00,7.00,7.92,7.88,8.42,8.75,8.08,8.04,8.75,9.83,8.46,8.13,9.17,8.42,8.46,9.88,9.42,9.04,8.58,9.50,8.71,9.08,10.00,9.79,9.63,9.42,9.92,8.46
Brazil,3.17,3.00,3.00,3.75,4.42,4.50,5.33,7.08,8.00,7.17,7.00,6.75,6.00,7.13,9.46,3.83,9.92,5.88,7.38,6.92,9.54,9.13,9.75,9.58,8.21,6.79,9.63,9.63,7.63,8.79,8.79,4.46,8.00,9.75,7.92,9.13,5.38,9.54,9.92
Brunei,9.88,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,8.33,8.00,8.00,8.25,8.25,9.92,10.00,10.00,10.00,9.71,10.00,10.00,10.00,10.00,9.83,9.50,10.00,9.83,9.96,10.00,10.00,9.33,9.96,9.83,9.96,10.00,9.96,10.00,10.00
Bulgaria,8.00,7.92,7.00,6.25,5.92,5.00,5.00,5.00,5.50,6.00,6.00,6.00,5.58,3.33,8.33,7.50,5.46,9.46,9.88,9.25,9.83,9.79,9.67,9.92,9.42,8.67,8.96,9.71,9.17,10.00,9.79,7.13,10.00,9.88,9.75,9.79,10.00,9.92,8.38
Burkina Faso,,3.00,3.00,3.00,3.00,3.00,3.50,4.00,4.00,4.00,4.67,5.00,5.00,5.92,9.58,9.38,7.79,9.46,9.88,9.25,9.79,9.79,9.67,9.92,9.42,8.67,8.92,9.79,9.13,10.00,9.75,7.13,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Cameroon,6.00,6.00,6.00,6.00,6.00,6.00,6.33,6.00,6.00,6.00,6.00,6.00,6.00,6.58,9.58,9.38,7.88,9.46,9.88,9.25,9.79,9.79,9.67,9.92,9.42,8.67,8.92,9.79,9.13,10.00,9.75,7.13,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Canada,9.25,9.00,9.00,9.00,9.08,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.42,9.75,9.96,9.79,10.00,9.63,9.88,9.96,9.96,9.83,8.92,8.13,9.71,10.00,9.96,9.88,9.33,7.75,9.58,9.96,9.75,10.00,9.92,9.88,9.71
Chile,4.00,4.00,4.17,5.58,7.83,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.67,8.88,8.96,9.58,7.54,9.00,9.33,9.46,9.83,9.83,9.96,8.75,7.71,9.83,9.71,9.92,9.67,7.92,8.13,9.42,10.00,9.58,8.92,7.96,9.50,7.83
China,7.43,8.00,6.92,5.42,5.00,5.00,5.00,5.00,5.83,6.67,6.00,6.00,5.50,6.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.92,10.00,10.00,10.00,10.00,10.00,10.00,9.96,9.46,9.83,9.88,9.79,9.92,10.00,9.38
Colombia,4.58,4.00,4.75,5.17,6.00,6.00,6.17,7.83,8.00,8.00,7.33,7.00,7.00,6.79,6.08,6.63,7.08,8.50,8.79,7.58,9.96,9.67,9.75,9.46,9.04,7.58,9.58,10.00,10.00,9.75,9.17,5.04,8.25,9.96,9.67,8.88,8.04,9.79,8.17
Congo,,3.00,3.00,3.00,3.42,4.00,4.00,4.00,4.00,4.00,4.42,5.00,5.00,5.92,9.58,9.17,4.58,9.50,9.83,9.25,9.79,9.79,9.71,9.83,9.38,8.67,8.92,9.79,9.13,10.00,9.75,7.08,9.96,9.92,9.75,9.75,9.96,9.92,8.38
"Congo, DR",4.00,4.00,4.00,4.00,3.58,3.67,4.00,4.00,4.00,4.08,4.00,4.00,4.00,3.29,9.17,5.13,4.58,8.25,8.92,7.38,9.50,6.50,8.63,7.54,9.33,4.08,8.54,10.00,10.00,10.00,10.00,10.00,9.13,3.50,9.13,10.00,8.29,9.33,10.00
Costa Rica,4.00,4.00,4.00,4.00,4.00,4.00,4.67,6.42,7.83,8.00,8.00,8.00,8.00,8.17,8.96,8.71,9.13,9.50,9.08,8.79,9.00,9.00,9.50,10.00,9.79,9.04,9.75,10.00,10.00,10.00,9.13,10.00,9.79,9.71,9.92,9.83,9.83,9.58,9.63
Cote d'Ivoire,5.79,6.25,6.00,6.00,6.00,5.33,5.17,6.00,6.00,6.00,6.00,5.83,5.00,5.92,9.50,9.00,7.79,9.50,9.88,9.25,9.79,9.79,9.71,9.92,9.42,8.71,8.92,9.79,9.13,10.00,9.75,7.08,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Croatia,,,,,,,,,,,,,,,9.72,8.58,7.67,9.71,9.92,9.38,9.71,9.88,9.79,9.83,9.38,8.42,8.88,9.92,8.92,10.00,9.71,7.13,10.00,9.92,9.75,9.75,9.88,9.96,8.42
Cuba,,8.00,6.50,5.25,5.00,5.00,5.00,3.33,3.00,3.00,3.75,4.17,5.00,3.88,8.42,9.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,5.83,10.00
Cyprus,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,8.79,9.79,9.42,8.00,9.42,9.83,9.33,9.79,9.83,9.83,10.00,9.54,8.67,8.92,9.79,9.15,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Czech Republic,,,,,,,,,,6.00,6.92,6.92,7.58,7.33,8.67,8.71,8.54,9.83,9.33,9.38,9.67,9.67,9.88,9.83,8.75,7.46,9.08,9.58,8.67,9.96,9.42,7.33,10.00,9.75,9.50,9.75,9.75,9.83,9.21
Czechoslovakia,8.00,7.17,7.00,6.33,6.00,6.00,6.00,6.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,8.67,9.00,9.00,7.58,7.00,7.00,7.00,7.00,9.00,9.00,9.00,9.00,9.00,8.63,9.58,9.46,7.79,9.38,9.88,9.21,9.79,9.79,9.71,9.92,9.46,8.67,8.88,9.79,9.25,10.00,9.79,7.08,9.96,9.88,9.75,9.75,9.92,9.92,8.38
Dominican Republic,3.50,3.00,3.00,3.00,3.00,3.00,3.83,4.00,4.75,5.00,5.00,5.00,5.00,6.67,9.46,9.50,9.83,9.75,9.21,3.33,3.63,6.54,8.17,10.00,9.96,9.92,10.00,10.00,10.00,9.50,9.88,10.00,10.00,10.00,9.96,9.92,8.75,9.88,10.00
East Germany,5.00,6.00,6.00,6.00,6.00,6.00,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,3.75,3.00,3.17,4.17,4.08,4.08,5.92,6.25,6.42,7.00,7.00,7.00,7.00,6.75,5.17,2.00,0.58,9.08,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.21
Egypt,3.83,2.50,3.00,3.33,4.00,3.17,3.00,5.50,7.00,7.00,7.00,7.00,7.00,8.00,10.00,10.00,9.75,8.04,7.92,6.21,9.33,10.00,10.00,10.00,10.00,9.88,9.96,9.75,10.00,8.25,10.00,9.17,6.92,2.67,9.88,9.96,10.00,10.00,6.50
El Salvador,4.00,4.00,4.00,4.00,3.42,3.00,3.00,3.00,3.92,4.83,5.00,5.00,5.00,6.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.21
Estonia,,,,,,,,,,,,,,,9.78,9.46,7.79,9.46,9.88,9.25,9.75,9.79,9.71,9.92,9.42,8.71,8.92,9.79,9.13,10.00,9.71,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Ethiopia,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.92,9.63,9.46,8.50,9.88,9.88,10.00,10.00,10.00,10.00,10.00,9.42,6.67,6.88,7.67,9.83,9.83,9.83,10.00,9.46,8.79,7.92,9.67,6.96,6.13,7.42
Finland,8.79,8.92,7.58,7.67,8.00,8.00,8.00,8.00,7.33,6.83,7.00,7.00,7.50,7.83,9.46,9.42,7.79,9.42,9.71,9.25,9.79,9.79,9.71,9.92,9.50,8.67,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
France,7.92,9.00,8.75,9.00,9.00,9.00,9.00,9.00,8.67,7.17,7.00,7.00,7.58,7.92,9.58,9.38,7.79,9.42,9.71,9.25,9.79,9.79,9.71,9.92,9.50,8.67,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Gabon,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.50,5.00,6.00,6.00,6.00,6.00,6.58,9.58,9.38,7.79,9.50,9.88,9.25,9.79,9.79,9.71,9.92,9.42,8.67,8.92,9.83,9.13,10.00,9.75,7.03,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Gambia,,,4.58,5.00,5.00,5.00,5.33,6.00,6.00,6.00,6.00,5.42,5.00,6.67,10.00,8.63,8.63,6.21,7.00,4.92,8.29,10.00,10.00,9.29,8.38,7.08,9.58,9.83,8.67,8.71,7.83,9.42,9.29,9.04,9.83,9.88,10.00,10.00,9.17
Germany,,,,,,,,10.00,9.67,9.00,9.00,9.00,9.00,8.54,9.58,9.38,7.79,9.42,9.71,9.25,9.83,9.79,9.71,9.92,9.50,8.67,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Ghana,3.79,4.17,5.00,5.00,5.42,6.67,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.79,8.25,8.71,1.17,5.13,9.00,9.25,9.83,10.00,10.00,9.83,8.33,5.42,10.00,9.21,7.00,8.58,3.88,6.42,9.33,8.54,9.63,7.96,9.54,9.92,4.17
Greece,4.75,5.00,5.00,5.00,4.50,4.00,5.17,6.58,8.00,8.00,8.00,8.00,8.00,7.83,8.92,9.58,6.96,9.21,9.71,9.25,9.83,9.79,9.71,9.92,9.50,8.67,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Guatemala,4.00,4.00,4.00,4.67,4.83,4.00,5.75,6.00,6.00,6.00,6.00,6.00,6.00,7.33,9.79,7.79,9.33,10.00,10.00,9.96,10.00,10.00,10.00,10.00,10.00,9.17,9.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.92,9.92,10.00,10.00,10.00
Guinea,3.00,3.00,3.00,3.00,3.00,3.00,3.17,4.00,4.00,5.00,5.00,5.00,5.00,6.08,8.58,8.88,6.25,7.58,9.83,10.00,8.33,3.29,4.96,6.88,7.50,9.13,8.42,6.58,9.83,10.00,10.00,9.79,7.58,8.63,10.00,10.00,9.92,9.79,9.67
Guinea Bissau,,,3.00,3.00,3.00,3.00,3.00,3.00,3.83,4.00,4.00,4.00,4.00,5.04,9.58,9.38,7.83,9.33,9.88,9.25,9.79,9.79,9.67,9.92,9.42,8.67,8.92,9.83,9.13,10.00,9.75,7.08,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Guyana,4.00,4.00,4.00,4.00,4.00,4.00,4.25,5.00,5.00,5.00,5.00,5.00,5.00,6.67,9.96,8.25,7.33,10.00,10.00,10.00,10.00,9.79,9.67,9.58,9.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.83,10.00,10.00,10.00,10.00,10.00,10.00
Haiti,4.33,5.00,4.50,3.58,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.08,5.46,9.75,10.00,7.21,7.04,7.58,4.75,9.67,8.13,9.29,9.96,9.25,9.92,10.00,10.00,10.00,10.00,9.79,8.42,6.21,9.42,9.25,5.17,7.42,6.92,5.71
Honduras,3.75,4.00,4.00,4.00,3.67,4.00,4.83,5.08,6.00,6.00,6.00,6.00,6.00,6.83,9.92,9.58,10.00,9.96,9.63,9.67,9.79,9.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.96,10.00,9.83,9.42,9.92,10.00,10.00,10.00,10.00,10.00
Hong Kong,6.00,6.00,6.00,6.00,6.00,6.83,7.50,8.00,8.83,9.00,9.00,9.00,9.00,9.33,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Hungary,6.43,7.00,6.67,5.42,5.00,5.00,5.83,6.67,5.67,6.33,7.00,7.00,7.00,6.63,7.96,8.96,7.21,9.79,9.92,9.46,9.83,9.54,9.29,9.50,8.92,6.96,8.21,9.25,8.13,10.00,9.50,7.13,9.96,10.00,9.38,9.42,9.13,9.83,6.58
Iceland,7.33,7.00,7.00,7.83,8.00,7.08,7.00,7.00,6.75,7.00,7.00,7.00,7.00,7.79,9.96,9.96,9.25,6.63,8.79,9.25,9.88,9.67,8.58,9.54,5.83,4.63,9.71,9.88,9.38,10.00,9.83,8.13,9.92,9.67,9.29,8.29,8.63,9.92,9.38
India,4.21,4.00,4.00,4.00,4.00,4.00,4.00,4.50,5.67,6.00,6.00,6.00,6.00,7.29,8.13,9.54,9.75,9.67,10.00,10.00,10.00,10.00,9.88,9.67,8.58,8.25,10.00,9.50,8.13,8.71,9.38,9.63,9.67,10.00,9.29,9.83,9.67,10.00,9.42
Indonesia,4.21,4.00,4.00,4.00,3.67,4.75,7.25,9.00,9.00,8.50,8.00,8.00,8.00,6.75,0.25,7.96,7.58,6.46,9.46,9.88,9.38,9.13,9.88,10.00,9.67,8.13,9.63,10.00,9.38,8.54,8.25,8.33,9.96,10.00,9.46,10.00,9.75,9.96,9.71
Iran,3.17,4.00,4.00,4.00,2.50,2.25,4.00,4.92,7.00,7.00,6.33,6.00,6.00,7.33,10.00,9.58,5.88,10.00,7.50,3.33,9.75,9.92,10.00,10.00,9.88,9.67,9.88,9.54,7.96,9.83,1.67,7.88,9.54,9.00,6.83,9.71,10.00,10.00,10.00
Iraq,3.00,3.00,3.00,3.00,3.00,3.00,3.00,1.17,1.00,1.00,1.00,1.00,1.00,3.13,9.54,10.00,10.00,10.00,10.00,10.00,5.71,8.88,10.00,8.58,9.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.79,10.00,10.00,10.00,10.00,6.29,9.67
Ireland,8.63,9.00,8.58,8.00,8.00,8.00,8.00,8.00,8.75,8.00,8.00,8.00,8.00,8.21,9.08,9.33,7.79,9.38,9.71,9.25,9.83,9.79,9.71,9.92,9.50,8.67,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Israel,3.04,2.83,3.00,3.00,3.00,4.00,4.00,4.75,7.00,7.00,7.00,7.00,7.00,7.67,9.00,8.63,10.00,9.83,8.42,9.92,9.92,9.88,9.83,9.92,9.42,8.46,9.83,9.88,9.25,9.92,9.71,8.88,10.00,10.00,9.83,9.96,10.00,10.00,9.50
Italy,7.75,8.00,8.67,9.00,9.00,9.00,9.00,9.00,8.50,7.00,7.00,7.00,7.00,7.29,9.58,9.38,7.71,9.50,9.71,9.25,9.83,9.79,9.71,9.92,9.50,8.63,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Jamaica,3.38,3.25,3.00,3.42,4.00,4.00,4.42,7.58,8.00,7.17,7.00,7.00,7.00,8.00,9.88,9.46,8.79,9.13,9.75,7.46,9.08,10.00,9.63,9.83,9.67,6.88,10.00,10.00,9.92,8.29,8.71,9.96,9.17,9.83,9.92,9.75,9.29,9.54,9.96
Japan,9.04,8.50,9.00,9.08,10.00,10.00,10.00,10.00,10.00,10.00,9.58,9.00,9.00,9.00,8.50,9.17,9.79,8.29,9.50,9.88,9.96,9.75,9.46,9.88,9.67,9.63,10.00,9.79,9.92,6.58,9.33,8.00,9.67,9.63,10.00,10.00,10.00,9.71,7.00
Jordan,5.00,5.00,5.00,5.00,3.67,2.42,3.00,3.08,7.00,7.00,7.00,7.33,8.00,8.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Kazakhstan,,,,,,,,,,,,,,,9.72,4.88,7.13,10.00,10.00,10.00,9.92,9.96,9.92,10.00,10.00,6.21,9.71,10.00,10.00,10.00,7.08,7.17,3.63,9.96,9.46,8.75,8.92,9.83,9.08
Kenya,5.00,5.00,5.00,5.00,5.50,6.00,4.33,4.00,4.00,4.50,6.00,7.17,8.00,7.92,9.00,8.00,9.25,9.71,10.00,10.00,9.67,9.96,9.88,10.00,9.25,8.00,9.58,8.50,9.88,9.96,9.96,8.83,9.63,10.00,10.00,10.00,9.71,9.92,9.25
"Korea, DPR",,6.00,6.00,5.92,4.17,4.00,4.00,3.50,3.00,3.00,3.00,3.00,3.00,5.33,10.00,10.00,10.00,10.00,10.00,10.00,2.50,8.33,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Kuwait,5.92,6.00,6.00,6.00,6.25,7.00,5.33,4.25,9.00,8.50,8.00,8.00,8.00,8.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.33,10.00,10.00,10.00,10.00,10.00,10.00,9.58,9.92,10.00,10.00,10.00,10.00,10.00
Latvia,,,,,,,,,,,,,,,10.00,10.00,9.88,9.75,10.00,10.00,10.00,9.54,9.71,9.92,9.33,8.58,8.83,9.79,9.38,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
